cell_id	fallback
51305	0.8745098114013672
51306	0.0041841003112494946
51307	0.005494505632668734
51308	0.5724381804466248
51309	0.5519713163375854
51323	0.04123711213469505
51326	0.04605263099074364
51329	0.2769230902194977
51332	0.4135020971298218
51333	0.18577075004577637
51337	0.03084832988679409
51338	0.4790874421596527
51343	0.9655172228813171
51346	0.11839323490858078
51348	0.39436620473861694
51368	0.012500000186264515
51370	0.023255813866853714
51372	1.0
51373	0.7129186391830444
51380	0.08641975373029709
51382	0.0042553190141916275
51399	0.32159623503685
51400	0.39080458879470825
51402	0.0037174720782786608
51403	0.6200000047683716
51404	1.0
51405	0.4972776770591736
51406	0.9876543283462524
51407	0.03818615898489952
51409	1.0
51411	0.7865853905677795
51415	0.5027933120727539
51418	0.08259586989879608
51419	1.0
51420	1.0
51421	1.0
51422	1.0
51424	0.8554216623306274
51425	0.24755699932575226
51426	1.0
51430	1.0
51431	0.591304361820221
51433	1.0
51434	1.0
51436	1.0
51437	1.0
51439	0.7682403326034546
51440	1.0
51441	0.044871795922517776
51442	1.0
51443	0.17297297716140747
51445	0.0178217813372612
51446	0.6898733973503113
51447	0.3820224702358246
51448	0.426086962223053
51449	0.5096153616905212
51451	0.007633587811142206
51469	0.048969071358442307
51471	0.029999999329447746
51473	0.034267913550138474
51476	0.5133531093597412
51516	0.026217227801680565
