x_transformed,y_transformed,Cluster,x_plot,y_plot
10527.715,17494.363,Invasive_Tumor,76.38574,424.71817
10575.67,17475.008,Invasive_Tumor,78.7835,423.7504
10551.011,17455.707,Stromal,77.55054,422.78537
10534.319,17440.875,Stromal,76.715965,422.04376
10508.291,17386.666,Prolif_Invasive_Tumor,75.41455,419.3333
10542.477,17382.307,Invasive_Tumor,77.12383,419.11533
10579.225,17367.168,Invasive_Tumor,78.961235,418.3584
10507.4375,17329.703,Stromal,75.37188,416.48517
10569.807,17315.385,Invasive_Tumor,78.49033,415.76926
10498.157,17288.807,Invasive_Tumor,74.90786,414.44034
10584.768,17285.254,CD8+_T_Cells,79.23838,414.2627
10525.12,17282.521,Invasive_Tumor,76.256004,414.12607
10562.186,17271.934,Invasive_Tumor,78.109276,413.59668
10539.492,17255.264,Invasive_Tumor,76.97461,412.76318
10509.709,17251.85,Invasive_Tumor,75.48545,412.5925
10569.874,17242.426,Invasive_Tumor,78.493706,412.1213
10534.496,17228.99,Invasive_Tumor,76.72481,411.44952
10497.86,17225.45,Invasive_Tumor,74.89302,411.27246
10569.166,17211.04,Invasive_Tumor,78.458305,410.55197
10487.129,17130.172,Invasive_Tumor,74.356445,406.5086
10568.388,17105.229,Invasive_Tumor,78.41939,405.26144
10509.4,17061.346,Macrophages_1,75.470024,403.0673
10517.649,17197.37,Invasive_Tumor,75.88247,409.86847
10519.238,17113.436,Invasive_Tumor,75.961914,405.67178
10536.778,17161.326,Invasive_Tumor,76.83892,408.0663
10510.168,17151.066,Prolif_Invasive_Tumor,75.5084,407.5533
10559.853,17141.846,Prolif_Invasive_Tumor,77.99263,407.0923
10538.418,17081.646,IRF7+_DCs,76.9209,404.08234
10569.037,17174.973,Invasive_Tumor,78.45186,408.74863
10563.302,17069.055,LAMP3+_DCs,78.16509,403.45273
10596.158,17086.566,Endothelial,79.807915,404.32834
10002.359,17118.082,Prolif_Invasive_Tumor,50.11797,405.9041
10006.532,17077.67,Invasive_Tumor,50.32661,403.8835
10009.582,17154.352,Invasive_Tumor,50.479103,407.7176
10042.388,17097.139,Invasive_Tumor,52.119385,404.85693
10040.369,17125.508,Invasive_Tumor,52.01846,406.2754
10047.151,17151.613,Invasive_Tumor,52.35757,407.58066
10073.25,17093.527,Prolif_Invasive_Tumor,53.662502,404.67636
10086.984,17128.164,Invasive_Tumor,54.34922,406.4082
10099.9375,17086.014,Invasive_Tumor,54.996876,404.3007
10126.35,17125.402,Invasive_Tumor,56.317482,406.2701
10126.623,17081.031,Invasive_Tumor,56.331154,404.05157
10145.594,17074.959,Invasive_Tumor,57.27969,403.74796
10157.193,17123.121,Invasive_Tumor,57.85967,406.15607
10174.68,17090.244,Prolif_Invasive_Tumor,58.733986,404.5122
10201.662,17105.219,Invasive_Tumor,60.083107,405.26096
10206.357,17135.68,Invasive_Tumor,60.31787,406.784
10223.351,17072.273,Invasive_Tumor,61.16753,403.61368
10229.9,17100.162,Invasive_Tumor,61.49502,405.00812
10254.061,17118.53,T_Cell_&_Tumor_Hybrid,62.70303,405.92648
10261.473,17093.146,Invasive_Tumor,63.073635,404.65732
10263.662,17072.99,Macrophages_1,63.183105,403.6495
10272.756,17151.727,CD8+_T_Cells,63.637794,407.58633
10298.187,17096.6,Macrophages_1,64.909325,404.83
10302.949,17131.057,T_Cell_&_Tumor_Hybrid,65.14746,406.55283
10314.768,17110.299,Macrophages_1,65.73838,405.51495
10331.989,17132.295,CD8+_T_Cells,66.599464,406.61475
10336.206,17102.365,CD4+_T_Cells,66.8103,405.11826
10337.268,17076.523,Macrophages_1,66.86338,403.82617
10357.445,17130.877,CD8+_T_Cells,67.87227,406.54385
10368.638,17081.297,Stromal,68.431885,404.06485
10370.575,17109.355,CD8+_T_Cells,68.52876,405.46777
10394.59,17111.227,Stromal_&_T_Cell_Hybrid,69.72949,405.56134
10403.426,17060.84,Stromal,70.17129,403.042
10418.856,17103.76,Stromal,70.942825,405.188
10429.056,17077.95,CD4+_T_Cells,71.45278,403.89746
10448.462,17096.375,Endothelial,72.423096,404.81876
10451.449,17133.783,Invasive_Tumor,72.572464,406.68918
10469.058,17158.771,Invasive_Tumor,73.45288,407.93857
10463.361,17075.324,Endothelial,73.16807,403.7662
10480.034,17091.363,CD4+_T_Cells,74.00171,404.56818
10538.37,16235.577,Stromal,76.91851,361.77887
10579.407,16212.233,Invasive_Tumor,78.97036,360.61166
10554.342,16172.748,Invasive_Tumor,77.717094,358.63742
10590.089,16159.128,Invasive_Tumor,79.50445,357.9564
10551.999,16140.625,Invasive_Tumor,77.59995,357.03125
10544.766,16112.469,Prolif_Invasive_Tumor,77.23828,355.62344
10566.909,16098.316,Prolif_Invasive_Tumor,78.34546,354.91583
10593.583,16087.666,Stromal,79.67915,354.3833
10574.971,16066.49,Endothelial,78.748535,353.32452
10508.26,16058.396,Stromal,75.41299,352.91983
10504.799,16023.32,Stromal,75.239944,351.16602
10560.28,16030.089,Macrophages_1,78.014015,351.50446
10553.708,15983.738,Prolif_Invasive_Tumor,77.6854,349.18692
10540.219,15950.413,Invasive_Tumor,77.01094,347.52066
10516.217,15943.575,Invasive_Tumor,75.810844,347.17877
10570.109,15940.349,Invasive_Tumor,78.50547,347.01743
10546.358,15913.311,Invasive_Tumor,77.317924,345.66553
10515.241,15904.508,Invasive_Tumor,75.76206,345.2254
10593.78,15905.986,Invasive_Tumor,79.68902,345.29932
10566.443,15870.984,Invasive_Tumor,78.32217,343.54922
10531.424,15868.613,Invasive_Tumor,76.57119,343.43066
10522.342,15844.991,Invasive_Tumor,76.11709,342.24957
10603.63,15853.285,Unlabeled,80.181496,342.66428
10551.416,15844.559,Invasive_Tumor,77.5708,342.22794
10548.119,15809.5205,Invasive_Tumor,77.40596,340.47604
10573.523,15812.426,Invasive_Tumor,78.67617,340.6213
10518.033,15817.479,Invasive_Tumor,75.901665,340.87393
10527.864,15780.617,Invasive_Tumor,76.39321,339.03085
10578.499,15768.872,Invasive_Tumor,78.92495,338.4436
10520.91,15746.039,Invasive_Tumor,76.04551,337.30197
10580.308,15741.064,Invasive_Tumor,79.01538,337.05322
10554.802,15717.064,Invasive_Tumor,77.74009,335.85324
10530.263,15716.184,Stromal,76.51314,335.80917
10592.151,15709.929,Invasive_Tumor,79.60757,335.49643
10585.525,15677.411,Invasive_Tumor,79.27627,333.87057
10566.282,15667.216,Invasive_Tumor,78.31411,333.3608
10531.993,15649.358,Endothelial,76.59966,332.46793
10569.456,15616.701,Invasive_Tumor,78.4728,330.83505
10532.29,15609.041,Macrophages_1,76.6145,330.45206
10513.001,15596.497,CD8+_T_Cells,75.65005,329.82486
10536.106,15564.7,Unlabeled,76.80532,328.23502
10584.051,15566.238,Invasive_Tumor,79.20254,328.31192
10557.344,15508.911,Stromal,77.86719,325.44556
10550.424,15442.881,Stromal,77.521194,322.14404
10555.019,15259.405,Stromal,77.75093,312.97028
10591.59,15224.854,Stromal,79.57949,311.24268
10549.902,15198.988,Stromal,77.49512,309.94943
10571.557,15162.992,Stromal,78.577835,308.14963
10518.778,15185.923,Stromal,75.93892,309.29614
10515.118,15131.138,Stromal,75.75591,306.5569
10580.052,15011.873,Stromal,79.00259,300.59366
10522.539,15009.172,Stromal,76.12695,300.4586
10510.966,14964.706,Stromal,75.548294,298.23532
10558.627,14944.614,Stromal,77.93135,297.2307
10523.627,14913.14,Stromal,76.18135,295.65698
10581.996,14912.693,Stromal,79.09981,295.63467
10568.773,14902.843,Stromal,78.438675,295.14215
10002.12,14804.331,Invasive_Tumor,50.106007,290.21655
10122.626,14806.975,Macrophages_1,56.131298,290.34872
10180.167,14805.104,CD4+_T_Cells,59.00835,290.2552
10349.444,14810.266,Stromal,67.47222,290.51328
10148.56,14802.828,CD4+_T_Cells,57.42798,290.14142
10135.025,14796.05,CD4+_T_Cells,56.75127,289.8025
10201.16,14806.217,CD4+_T_Cells,60.05801,290.31085
10293.836,14794.466,Macrophages_1,64.691795,289.7233
10054.989,14791.505,CD8+_T_Cells,52.749462,289.57526
10082.522,14792.002,CD8+_T_Cells,54.126125,289.6001
10106.018,14793.208,Macrophages_1,55.30088,289.6604
10246.225,14786.461,CD8+_T_Cells,62.31123,289.32306
10154.261,14787.602,CD8+_T_Cells,57.71304,289.3801
10220.2295,14791.276,CD8+_T_Cells,61.011475,289.5638
10017.317,14773.615,Macrophages_1,50.86587,288.68076
10180.94,14780.537,CD8+_T_Cells,59.047024,289.02686
10117.715,14774.667,Stromal_&_T_Cell_Hybrid,55.885742,288.73337
10038.735,14767.149,CD8+_T_Cells,51.936768,288.35748
10268.279,14778.341,CD8+_T_Cells,63.413967,288.91705
10075.415,14771.587,CD4+_T_Cells,53.770752,288.57935
10506.886,14796.305,Stromal,75.34429,289.81525
10314.245,14776.332,CD8+_T_Cells,65.71226,288.81662
10223.098,14764.497,CD4+_T_Cells,61.154884,288.22485
10159.263,14768.338,Macrophages_2,57.963135,288.4169
10129.328,14769.853,CD4+_T_Cells,56.466408,288.49265
10193.568,14767.34,Macrophages_1,59.678417,288.367
10289.912,14762.972,B_Cells,64.495605,288.1486
10249.476,14759.866,CD8+_T_Cells,62.47378,287.99332
10358.215,14767.858,Stromal,67.91074,288.3929
10211.024,14749.308,CD8+_T_Cells,60.55122,287.4654
10109.623,14757.112,Stromal,55.48115,287.85562
10136.421,14755.59,CD8+_T_Cells,56.821045,287.7795
10159.95,14753.601,B_Cells,57.99751,287.68002
10071.664,14749.369,Macrophages_1,53.583202,287.46848
10315.702,14751.192,Invasive_Tumor,65.78511,287.55963
10182.088,14748.318,CD4+_T_Cells,59.104397,287.41592
10568.488,14853.046,Stromal,78.424416,292.6523
10593.427,14775.616,Stromal,79.67134,288.78082
10543.305,14773.098,B_Cells,77.16524,288.65488
10584.183,14807.303,Stromal,79.20913,290.36514
10443.519,14798.76,Stromal,72.17593,289.938
10057.431,14809.692,CD4+_T_Cells,52.871532,290.48462
10268.254,14825.281,Macrophages_1,63.412697,291.26407
10117.557,14825.713,Invasive_Tumor,55.877834,291.28564
10087.345,14821.208,LAMP3+_DCs,54.367237,291.0604
10049.595,14826.099,CD8+_T_Cells,52.479736,291.30493
10021.566,14814.437,Unlabeled,51.07832,290.72183
10144.671,14820.563,Macrophages_1,57.233547,291.02817
10161.684,14830.814,Macrophages_1,58.08418,291.54074
10177.168,14823.755,Macrophages_1,58.8584,291.18774
10314.236,14838.2705,Stromal,65.711815,291.91354
10382.905,14838.608,Stromal,69.14526,291.93042
10406.021,14814.694,Macrophages_2,70.30108,290.7347
10436.738,14828.096,Stromal,71.836914,291.4048
10552.435,14882.538,Stromal,77.62173,294.12692
10512.864,14852.927,Stromal,75.64321,292.64633
10588.334,14754.995,Macrophages_1,79.4167,287.74976
10195.599,17063.488,Invasive_Tumor,59.779934,403.1744
10165.78,17056.912,Invasive_Tumor,58.289013,402.8456
10045.938,17057.24,Invasive_Tumor,52.296925,402.86203
10566.247,17036.494,Invasive_Tumor,78.312355,401.8247
10513.22,16997.783,Stromal,75.66099,399.88916
10543.81,16972.758,Endothelial,77.19048,398.6379
10540.7705,16920.385,Endothelial,77.03853,396.01926
10520.402,16904.064,Endothelial,76.02012,395.20322
10509.318,16884.646,Invasive_Tumor,75.46592,394.23233
10589.14,16865.96,Stromal,79.456985,393.29807
10510.316,16866.951,Invasive_Tumor,75.51582,393.34756
10527.489,16860.346,Invasive_Tumor,76.374466,393.0173
10498.888,16849.943,Invasive_Tumor,74.94439,392.49716
10545.622,16860.258,Invasive_Tumor,77.281105,393.0129
10560.546,16847.78,Invasive_Tumor,78.0273,392.38898
10528.986,16832.766,Prolif_Invasive_Tumor,76.44932,391.63828
10497.798,16825.785,Invasive_Tumor,74.88989,391.28928
10587.455,16829.943,Invasive_Tumor,79.37276,391.49716
10548.21,16806.482,Invasive_Tumor,77.4105,390.32413
10518.511,16801.248,Prolif_Invasive_Tumor,75.92554,390.0624
10567.699,16802.998,Prolif_Invasive_Tumor,78.384964,390.1499
10584.401,16792.926,Invasive_Tumor,79.22007,389.6463
10557.884,16774.676,Invasive_Tumor,77.89419,388.7338
10544.675,16516.236,Invasive_Tumor,77.23374,375.81183
10578.07,16498.771,Invasive_Tumor,78.90352,374.93857
10569.34,16473.684,Invasive_Tumor,78.466995,373.68417
10518.13,16461.902,Invasive_Tumor,75.906494,373.09512
10554.922,16459.13,Invasive_Tumor,77.74609,372.95654
10538.695,16451.64,Invasive_Tumor,76.93477,372.58203
10587.763,16443.111,Invasive_Tumor,79.38814,372.15558
10520.476,16422.316,Invasive_Tumor,76.02378,371.1158
10585.583,16408.33,Invasive_Tumor,79.27915,370.4165
10567.357,16379.107,Invasive_Tumor,78.367874,368.95538
10499.584,16366.959,Invasive_Tumor,74.9792,368.34796
10549.326,16384.682,Invasive_Tumor,77.46631,369.2341
10531.848,16377.991,Invasive_Tumor,76.592384,368.89957
10594.961,16337.129,Invasive_Tumor,79.74805,366.85645
10526.31,16342.739,Invasive_Tumor,76.31548,367.13696
10566.229,16325.872,Invasive_Tumor,78.311424,366.2936
10521.786,16313.707,Invasive_Tumor,76.08931,365.68536
10544.338,16299.885,Invasive_Tumor,77.216896,364.99423
10573.951,16290.131,T_Cell_&_Tumor_Hybrid,78.69756,364.50656
10597.782,16765.125,Invasive_Tumor,79.889114,388.25626
10531.148,16756.938,Invasive_Tumor,76.55743,387.8469
10504.301,16742.967,Invasive_Tumor,75.21504,387.14835
10566.251,16742.637,Invasive_Tumor,78.31255,387.13184
10535.762,16730.193,Invasive_Tumor,76.788086,386.50967
10556.908,16716.922,Invasive_Tumor,77.84541,385.8461
10567.3,16687.21,Invasive_Tumor,78.36499,384.36057
10525.417,16670.838,CD8+_T_Cells,76.27085,383.5419
10541.555,16649.379,Invasive_Tumor,77.077736,382.46896
10502.368,16628.889,Invasive_Tumor,75.11841,381.44443
10548.973,16628.562,Invasive_Tumor,77.44863,381.42813
10589.21,16631.75,Invasive_Tumor,79.4605,381.5875
10547.5205,16603.982,Invasive_Tumor,77.37603,380.19913
10590.133,16590.107,Invasive_Tumor,79.506645,379.50537
10516.179,16574.488,Invasive_Tumor,75.80894,378.72443
10537.183,16570.613,Invasive_Tumor,76.85913,378.53067
10567.269,16557.959,Invasive_Tumor,78.36343,377.89795
10579.481,16539.611,Invasive_Tumor,78.974075,376.98056
10512.064,16526.545,Invasive_Tumor,75.603226,376.32724
10572.932,16944.752,Endothelial,78.64658,397.2376
10541.353,13862.674,Stromal,77.06763,243.1337
10591.71,13856.991,B_Cells,79.5855,242.84956
10560.284,13830.6045,Stromal,78.01421,241.53023
10583.967,13817.006,B_Cells,79.19834,240.8503
10599.063,13803.742,Stromal,79.95318,240.18712
10547.838,13805.821,Stromal,77.3919,240.29106
10574.729,13777.202,Stromal,78.73643,238.8601
10537.287,13782.154,Stromal,76.86436,239.10771
10563.694,13751.673,Stromal,78.184715,237.58365
10555.743,13720.188,Stromal,77.78716,236.00943
10526.4795,13710.503,Stromal,76.323975,235.52515
10582.705,13720.549,Stromal,79.135254,236.02745
10565.711,13685.808,Stromal,78.285545,234.29039
10539.931,13684.356,B_Cells,76.99654,234.21782
10603.453,13696.14,Stromal,80.17266,234.80699
10581.294,13666.829,Stromal,79.0647,233.34146
10607.4375,13643.129,CD8+_T_Cells,80.37188,232.15645
10553.487,13647.146,Stromal,77.67437,232.35733
10589.743,13630.681,B_Cells,79.48716,231.53404
10517.37,13604.623,Stromal,75.86851,230.23116
10562.681,13606.634,Stromal,78.13403,230.3317
10597.684,13591.86,Stromal,79.88418,229.59302
10569.641,13551.885,Stromal,78.48203,227.59424
10583.457,13504.746,Stromal,79.17285,225.2373
10565.892,13478.69,Stromal,78.29458,223.93452
10533.064,13475.361,Stromal,76.65322,223.76807
10587.066,13444.228,B_Cells,79.353325,222.21138
10560.415,13425.906,Stromal,78.02075,221.29532
10582.13,13414.668,B_Cells,79.1065,220.7334
10584.654,13381.256,Stromal,79.23272,219.06279
10550.886,13372.668,B_Cells,77.54429,218.6334
10587.96,13337.046,B_Cells,79.398,216.8523
10549.271,13329.019,B_Cells,77.46358,216.45093
10589.689,13297.382,B_Cells,79.484474,214.8691
10569.115,13306.72,Stromal,78.455765,215.33598
10547.191,13283.677,Stromal,77.35957,214.18384
10586.323,13263.5625,Macrophages_2,79.31616,213.17813
10603.074,13261.155,Macrophages_2,80.15371,213.05777
10548.697,13254.231,Stromal,77.43487,212.71158
10599.83,13232.5,Stromal,79.99151,211.625
10578.868,13227.816,Stromal,78.94341,211.39082
10537.986,13219.79,Stromal,76.899315,210.9895
10576.498,13199.667,Stromal,78.824905,209.98335
10602.582,13186.49,Stromal,80.129105,209.32451
10550.624,13138.121,Stromal,77.531204,206.90605
10589.752,13130.827,B_Cells,79.4876,206.54137
10571.718,13069.903,Stromal,78.58589,203.49516
10603.784,13069.1045,Stromal,80.18921,203.45523
10541.07,13043.831,Stromal,77.05352,202.19156
10559.028,13008.51,Stromal,77.951416,200.42549
10601.695,13008.726,B_Cells,80.08477,200.43628
10555.481,12975.489,Stromal,77.77407,198.77446
10596.491,12973.79,Stromal,79.82456,198.6895
10570.182,12927.387,Stromal,78.50909,196.36934
10587.276,12792.737,Stromal,79.36382,189.63687
10579.879,12749.17,Stromal,78.99395,187.4585
10544.501,12748.422,Macrophages_2,77.22505,187.4211
10529.477,12713.031,Stromal,76.47383,185.65157
10012.688,12444.538,Prolif_Invasive_Tumor,50.634426,172.22691
10015.371,12474.434,Invasive_Tumor,50.768555,173.72168
10073.925,12448.714,Invasive_Tumor,53.69624,172.4357
10200.845,12506.834,Stromal,60.042236,175.3417
10035.419,12438.695,Invasive_Tumor,51.770947,171.93477
10048.298,12491.558,Invasive_Tumor,52.414894,174.57788
10036.803,12531.03,Invasive_Tumor,51.840137,176.55151
10024.356,12496.3,Invasive_Tumor,51.217823,174.81499
10037.512,12467.188,Invasive_Tumor,51.875587,173.35942
10126.379,12491.789,Invasive_Tumor,56.318947,174.58946
10216.983,12461.43,Endothelial,60.84917,173.07149
10149.985,12518.934,Invasive_Tumor,57.499268,175.94669
10073.38,12508.425,Invasive_Tumor,53.668995,175.42125
10093.375,12473.591,Invasive_Tumor,54.66875,173.67955
10518.578,12483.636,Macrophages_1,75.92891,174.1818
10577.339,12607.951,Stromal,78.86694,180.39757
10560.052,12457.755,Stromal,78.00259,172.88774
10140.234,12449.741,Stromal,57.01172,172.48706
10493.881,12458.124,Invasive_Tumor,74.694046,172.9062
10451.182,12443.5,Stromal,72.55908,172.175
10490.899,12516.086,Stromal,74.544975,175.8043
10461.059,12489.902,Stromal,73.05293,174.49512
10564.043,12520.145,Stromal,78.20215,176.00723
10531.251,12611.125,Stromal,76.56255,180.55626
10542.832,12679.325,Stromal,77.1416,183.96626
10611.254,12448.787,Stromal,80.5627,172.43936
10463.466,14763.144,Stromal,73.173294,288.1572
10269.11,14753.233,CD8+_T_Cells,63.455517,287.66168
10597.687,14726.105,Stromal_&_T_Cell_Hybrid,79.88433,286.30527
10534.145,14721.097,Macrophages_1,76.70723,286.05484
10564.146,14712.599,Stromal,78.20733,285.62994
10590.73,14683.714,Stromal,79.53652,284.1857
10526.89,14660.89,Macrophages_2,76.34448,283.0445
10601.176,14654.902,B_Cells,80.05879,282.74512
10542.626,14628.508,Stromal,77.1313,281.42538
10598.314,14618.032,Stromal,79.915726,280.9016
10563.825,14611.204,Stromal,78.19126,280.5602
10603.198,14586.429,CD4+_T_Cells,80.15991,279.32144
10567.917,14563.14,Stromal,78.39585,278.15698
10585.301,14531.671,Stromal,79.26504,276.58356
10549.34,14495.56,Stromal,77.466995,274.77798
10571.199,14475.381,CD8+_T_Cells,78.55996,273.76904
10594.042,14460.781,CD4+_T_Cells,79.7021,273.03906
10543.79,14453.923,Stromal,77.18951,272.69614
10581.013,14431.943,Stromal,79.05064,271.59717
10540.609,14422.992,B_Cells,77.03047,271.14963
10554.855,14390.716,Stromal,77.742775,269.5358
10588.551,14377.576,Stromal,79.42754,268.8788
10563.711,14355.515,Stromal,78.18555,267.77573
10593.498,14298.994,Stromal,79.674904,264.9497
10551.696,14304.309,Stromal,77.584816,265.21542
10559.043,14268.6045,Stromal,77.95215,263.43024
10524.958,14281.633,Stromal,76.2479,264.08163
10579.505,14262.899,Stromal,78.97524,263.145
10555.856,14235.108,Stromal,77.79282,261.75543
10586.39,14110.693,Stromal,79.31948,255.53467
10527.499,14096.965,Stromal,76.374954,254.84825
10578.438,14074.205,Stromal,78.92193,253.71025
10558.692,14045.729,Stromal,77.93462,252.28642
10591.336,14022.008,Stromal,79.566795,251.10039
10560.668,14001.629,Stromal,78.0334,250.08145
10585.053,13966.432,Stromal,79.25264,248.32158
10532.986,13966.187,Stromal,76.649315,248.30933
10528.777,13935.126,Stromal,76.438866,246.7563
10606.183,13947.948,Stromal,80.309135,247.39742
10552.158,13935.938,Stromal,77.60791,246.79692
10575.283,13922.651,Stromal,78.76416,246.13257
10592.281,13905.846,Stromal,79.61407,245.29228
10574.104,13895.357,Macrophages_2,78.70518,244.76787
10551.965,13890.546,Stromal,77.59824,244.5273
10594.377,14228.249,Stromal,79.71885,261.41245
10582.21,14196.463,Stromal,79.1105,259.82315
10552.338,14191.81,Stromal,77.6169,259.59048
10521.308,14173.095,Stromal,76.065384,258.65475
10592.437,14161.256,Stromal,79.621826,258.0628
10533.029,14146.464,Stromal,76.65147,257.3232
10567.342,14142.786,Stromal,78.36709,257.1393
10531.194,14545.394,Stromal,76.559715,277.26968
10235.479,10157.361,Stromal,61.773926,57.86807
10403.789,10132.809,Stromal,70.18945,56.64043
10522.731,10187.682,Stromal,76.13657,59.384083
10507.731,12112.484,Invasive_Tumor,75.38657,155.62422
10572.478,12259.708,Stromal,78.62388,162.9854
10523.043,12453.769,Invasive_Tumor,76.15215,172.68843
10527.066,12345.281,Invasive_Tumor,76.353325,167.26407
10538.263,11668.026,Stromal,76.91314,133.40132
10563.565,12398.223,Invasive_Tumor,78.178276,169.91113
10586.176,12237.654,Macrophages_1,79.30879,161.88272
10574.042,12293.107,Macrophages_1,78.7021,164.65538
10590.967,11753.19,Stromal,79.54834,137.65953
10540.827,10309.999,Stromal,77.04136,65.499954
10539.627,10948.588,Stromal,76.981346,97.4294
10587.407,10137.517,Stromal,79.37036,56.87583
10605.171,10255.519,Stromal,80.258545,62.77593
10546.368,10886.042,Stromal,77.31841,94.3021
10597.638,12360.533,Macrophages_1,79.88189,168.02666
10593.191,12185.799,Prolif_Invasive_Tumor,79.65957,159.28995
10527.0,12250.429,Invasive_Tumor,76.35,162.52144
10600.47,10966.174,Stromal,80.02349,98.30869
10532.015,12371.972,Invasive_Tumor,76.60073,168.59859
10556.988,12086.918,Invasive_Tumor,77.84942,154.3459
10545.417,12425.662,Invasive_Tumor,77.27085,171.28311
10574.066,12142.561,Invasive_Tumor,78.70332,157.12804
10611.056,12319.495,Stromal,80.55279,165.97476
10529.777,12220.493,Prolif_Invasive_Tumor,76.48887,161.02466
10596.706,12085.843,Prolif_Invasive_Tumor,79.835304,154.29214
10612.779,12141.151,Prolif_Invasive_Tumor,80.63897,157.05757
10531.996,12288.773,Invasive_Tumor,76.59981,164.43867
10536.727,11738.283,Stromal,76.83633,136.91417
10555.884,11797.99,Stromal,77.79419,139.89952
10548.889,12109.594,Invasive_Tumor,77.444435,155.47969
10551.89,12241.6455,Invasive_Tumor,77.59448,162.08228
10620.947,12279.627,Unlabeled,81.04736,163.98135
10556.645,12292.902,Invasive_Tumor,77.83223,164.64513
10556.615,12365.476,Invasive_Tumor,77.830765,168.27379
10589.974,11924.6045,Stromal,79.49868,146.23022
10548.995,12329.42,Invasive_Tumor,77.44976,166.471
10572.8,11715.885,Macrophages_1,78.63999,135.79424
10608.056,11684.712,Stromal,80.40279,134.2356
10557.56,11865.738,Stromal,77.87798,143.28691
10592.549,12293.36,Macrophages_1,79.62744,164.66801
10545.523,12199.659,Prolif_Invasive_Tumor,77.27618,159.98296
10544.661,12160.015,Prolif_Invasive_Tumor,77.233055,158.00073
10579.705,12104.883,Invasive_Tumor,78.98525,155.24414
10604.238,11118.593,Stromal,80.211914,105.92964
10612.27,11972.792,Stromal,80.61348,148.6396
10539.124,12024.758,Stromal,76.9562,151.2379
10605.187,12066.24,Invasive_Tumor,80.25933,153.31201
10580.628,12016.692,Invasive_Tumor,79.031395,150.83463
10572.344,11997.319,Unlabeled,78.61719,149.86597
10533.53,12067.317,Invasive_Tumor,76.67651,153.36588
10616.563,12022.7,Invasive_Tumor,80.82818,151.13501
10574.155,12055.9,Invasive_Tumor,78.70776,152.79503
10584.479,12027.677,Invasive_Tumor,79.22393,151.38383
10531.169,11947.225,Stromal,76.55845,147.36124
10587.459,12268.631,Macrophages_1,79.37295,163.43155
12819.239,17469.92,Stromal,190.96196,423.496
12769.482,17465.684,Invasive_Tumor,188.47412,423.28418
12762.597,17437.742,Invasive_Tumor,188.12984,421.88712
12797.908,17431.125,Stromal,189.89542,421.55624
12815.265,17395.754,Stromal,190.76323,419.7877
12781.372,17380.652,Invasive_Tumor,189.0686,419.03262
12767.185,17361.65,Invasive_Tumor,188.35924,418.08252
12783.5,17342.018,Invasive_Tumor,189.175,417.1009
12836.704,17351.846,Invasive_Tumor,191.8352,417.5923
12809.244,17333.94,Invasive_Tumor,190.4622,416.697
12757.758,17318.262,Invasive_Tumor,187.8879,415.9131
12825.855,17305.975,Invasive_Tumor,191.29277,415.29874
12794.632,17300.799,Invasive_Tumor,189.7316,415.03995
12839.355,17297.922,Invasive_Tumor,191.96777,414.8961
12759.908,17279.31,Invasive_Tumor,187.9954,413.96555
12825.915,17268.887,Invasive_Tumor,191.29576,413.44434
12795.566,17261.93,Invasive_Tumor,189.77832,413.0965
11707.581,17140.799,Macrophages_1,135.37906,407.03995
11720.263,17082.164,Endothelial,136.01314,404.10822
11767.831,17080.59,Invasive_Tumor,138.39156,404.0295
11760.766,17107.047,Invasive_Tumor,138.03828,405.35236
11788.916,17089.227,Invasive_Tumor,139.4458,404.46133
11797.107,17064.457,Invasive_Tumor,139.85538,403.22287
11801.661,17125.525,Invasive_Tumor,140.08305,406.27628
11806.961,17151.982,Stromal,140.34805,407.59912
11840.468,17163.092,Stromal,142.02339,408.1546
11823.109,17101.553,Invasive_Tumor,141.15547,405.07764
11837.713,17126.45,Invasive_Tumor,141.88565,406.32248
11861.853,17092.963,Invasive_Tumor,143.09264,404.64816
11867.864,17147.836,Macrophages_1,143.39322,407.3918
11873.224,17127.51,Invasive_Tumor,143.66118,406.3755
11884.243,17108.736,Invasive_Tumor,144.21216,405.43683
11904.966,17142.434,Invasive_Tumor,145.24829,407.12167
11927.416,17127.383,Invasive_Tumor,146.3708,406.36914
11949.999,17113.463,Prolif_Invasive_Tumor,147.49995,405.67316
11972.732,17127.94,Invasive_Tumor,148.63663,406.39697
11974.956,17075.877,Invasive_Tumor,148.7478,403.79385
11997.225,17111.521,Invasive_Tumor,149.86124,405.57608
12016.4375,17151.244,Invasive_Tumor,150.82188,407.56223
12019.624,17071.709,Invasive_Tumor,150.9812,403.58545
12037.683,17163.58,Prolif_Invasive_Tumor,151.88414,408.17902
12044.417,17083.664,Invasive_Tumor,152.22086,404.1832
12035.416,17113.227,Invasive_Tumor,151.7708,405.66135
12063.722,17151.701,Invasive_Tumor,153.18608,407.58505
12083.52,17082.117,Invasive_Tumor,154.17598,404.10587
12089.412,17121.045,Invasive_Tumor,154.47061,406.05225
12130.175,17084.521,Invasive_Tumor,156.50874,404.22607
12143.752,17101.484,Invasive_Tumor,157.1876,405.07422
12146.824,17125.963,Invasive_Tumor,157.34122,406.29816
12168.327,17157.547,Invasive_Tumor,158.41637,407.87735
12178.425,17087.223,Invasive_Tumor,158.92125,404.36115
